Aff,Neg,Judging,Win
"Kansas KR																				Katz & Robinson","Harvard MS																				Midha & Sanjeev","Fifelski, Kurt																													Hiland, Al																													Hirn, Kevin																													Struth, Matt																													Turner, John","Neg																																																									Aff																																											Neg																																																									Aff																																																		Aff"
"Michigan GW																				Goldschlag & Walrath","Georgetown BK																				Bernstein & Knez","Brovero, Adrienne																													Jensen, William																													Repko, William																													Thur, Tyler																													Wimsatt, Michael","Neg																																																		Neg																																																		Neg																																																		Neg																																																		Neg"
