Aff,Neg,Judging,Win
"George Mason AR																				Ahmed & Reddy","George Mason BL																				Beck & Ludwig",BYE,
"Florida SS																				Sanchez & Spicer","Boston College DW																				Dewhurst & Wong","Hagwood, Ben																													Kowaleski, Meagan																													Poapst, Jackie","Aff																																																		Aff																																																																							Neg"
