Aff,Neg,Judging,Win
"UC Berkeley MS																				Muppalla & Spurlock","Northwestern KL																				Kohli & Levin","Antonucci, Michael																													Bolman, Brad																													Mathis, Erik","Aff																																																		Aff																																																		Aff"
"Northwestern CE																				Callahan & Esman","Harvard MS																				Midha & Sanjeev","Bricker, Brett																													Strong, Margaret																													Watson, Hays","Neg																																																		Neg																																																		Neg"
"Kansas WH																				Walter & Hegna","Wake Forest CR																				Cronin & Reddy","Malsin, Mikaela																													Rebrovick, Tripp																													Starks, LaTonya","Aff																																																		Aff																																																		Aff"
"Emory GK																				Gazmararian & Karthikeyan","Wake Forest AS																				Athanasopoulos & Sugino","Feldman, Jonah																													Morgan, Will																													Stewart, Clay","Aff																																																		Aff																																											Neg"
