Aff,Neg,Judging,Win
"Wake Forest AD																				Athanasopoulos & Dean","Harvard MS																				Midha & Sanjeev","DeLong, Brian																													Regnier, Jason																													Starks, LaTonya","Neg																																																		Neg																																																		Neg"
