Aff,Neg,Judging,Win
"Liberty BT																				Bishop & Thomas","Liberty MS																				Meinerding & Sohasky",BYE,
"Boston College CN																				Casey & Nouse","George Mason CL																				Clarke & Lowery","Young, Kelly																													Green, Justin																													Siegrist, Aaron","Neg																																																		Neg																																																		Neg"
"Florida AS																				Alexis & Shukla","Boston College BC																				Bilak & Coles","Kimball, Judd																													English, Eric																													Glass, Robert","Aff																																																		Aff																																																																							Neg"
"Wayne State HW																				Haran & Williams","Samford BN																				Brooks & Nikont","Poapst, Jackie																													Garrett, Lincoln																													Stewart, Clay","Aff																																											Neg																																																									Aff"
