Aff,Neg,Judging,Win,Points/Ranks,Ranks
"Illinois HZ																				Herzing & Zaqout","George Mason SS																				Shoja & Stankovic","Holguin, Alex",Neg,"3											28.1																					Herzing																																								 4											28																					Zaqout																																								 2											28.4																					Shoja																																								 1											28.5																					Stankovic",
"Minnesota JW																				Johnson & Welborn","Illinois HP																				Hills & Phillips","Wullschleger, Austin",Aff,"1											28.3																					Johnson																																								 4											27.3																					Welborn																																								 2											27.9																					Hills																																								 3											27.7																					Phillips",
"Cornell MR																				Mensah & Rice","Liberty BH																				Bishop & Horning","Weddington, Tommye",Neg,"4											27																					Mensah																																								 3											27.2																					Rice																																								 1											28.1																					Bishop																																								 2											27.9																					Horning",
"Liberty DM																				Daniels & Myers","George Mason CL																				Currier & Lockhart","Butt, Neil",Aff,"1											28.3																					Daniels																																								 3											28																					Myers																																								 2											28.1																					Currier																																								 4											27.7																					Lockhart",
"Vanderbilt CK																				Carey & Kunte","Liberty HH																				Harrington & Hidalgo","Carlson, Clay",Aff,"1											28.7																					Carey																																								 2											28.6																					Kunte																																								 3											28.3																					Harrington																																								 4											28.2																					Hidalgo",
"Emory GZ																				Gross & Zhou","Navy GY																				German & Yu","Morris, Eric",Neg,"2											28																					Gross																																								 3											27.8																					Zhou																																								 1											28.5																					German																																								 4											27																					Yu",
"West Virginia AB																				Asch & Berecin","Miami HN																				Herrera & Nwosu","Bartholomae, Matthew",Aff,"1											27.6																					Asch																																								 2											27.5																					Berecin																																								 4											27.1																					Herrera																																								 3											27.2																					Nwosu",
"Western Connecticut State KS																				Kipp & Slifka","Boston KY																				Kang & Yu","Poapst, Jackie",Neg,"4											27.1																					Kipp																																								 3											27.2																					Slifka																																								 1											27.7																					Kang																																								 2											27.5																					Yu",
"Liberty GT																				Gulchuk & Thomas","West Virginia TC																				Thompson & Chappelear","Corrigan, Abraham",Aff,"1											28.9																					Gulchuk																																								 2											28.8																					Thomas																																								 3											27.9																					Ben-Nakhi																																								 4											27.8																					Chappelear",
