Aff,Neg,Judging,Win
"Emory GK																				Gazmararian & Karthikeyan","UC Berkeley GW																				Gray & Wimsatt","Buntin, Jeff																													Erpenbach, Jackson																													Petersen, Mathew","Neg																																																		Neg																																																									Aff"
"Harvard MS																				Midha & Sanjeev","Georgetown LK																				Louvis & Knez","Herndon, James																													Malsin, Mikaela																													Reed, Andrea","Neg																																																		Neg																													Aff"
"Wake Forest AS																				Athanasopoulos & Sugino","Michigan MD																				Meyers-Levy & Donovan","Garrett, Lincoln																													Grasse, Donald																													Mathis, Erik","Aff																																																		Aff																																																		Aff"
"Emory FL																				Forman & Lowe","UC Berkeley MS																				Muppalla & Spurlock","Antonucci, Michael																													Fitzmier, Daniel																													Whitley, Kevin","Neg																																																		Neg																																																		Neg"
