Aff,Neg,Judging,Win
"Northwestern JY																				Jankovsky & Young","Northwestern KL																				Kohli & Levin",BYE,
"UC Berkeley GW																				Gray & Wimsatt","Northwestern CE																				Callahan & Esman","Gliniecki, Tom																													Harrigan, Casey																													Malsin, Mikaela","Neg																																																		Neg																													Aff"
"Kansas KF																				Katz & Fry","Kansas WH																				Walter & Hegna",BYE,
"Michigan State WM																				Walkington & Munsinger","UC Berkeley MS																				Muppalla & Spurlock","Miller, Nicholas																													Petersen, Mathew																													Weil, Stephen","Neg																																																									Aff																																											Neg"
"Wake Forest AS																				Athanasopoulos & Sugino","Harvard GS																				Gordon & Slavinsky","Regnier, Jason																													Cram Helwich, David																													Grasse, Donald","Aff																																																		Aff																																																		Aff"
"Kentucky HN																				Hampton & Noparstak","Harvard MS																				Midha & Sanjeev","Bricker, Brett																													Buntin, Jeff																													Strauss, David","Neg																																																		Neg																																																		Neg"
"Harvard AM																				Asimow & Medrano","Wake Forest CR																				Cronin & Reddy","Hart, Andrew																													Hester, Michael																													Lundeen, Sarah","Neg																																																		Neg																													Aff"
"Emory GK																				Gazmararian & Karthikeyan","Kentucky BT																				Bannister & Trufanov","Campbell, Melanie																													McCarty, Evan																													Wunderlich, Carly","Aff																																																		Aff																																																		Aff"
