Aff,Neg,Judging,Win
"Northwestern CE																				Callahan & Esman","Kansas KR																				Katz & Robinson","Brennan, Eli																													Fifelski, Kurt																													Hirn, Kevin","Neg																																																		Neg																																																		Neg"
