Aff,Neg,Judging,Win,Points/Ranks,Ranks
"ConCol DR																				Depass & Robinson","Kansas HW																				Hegna & Walter","Elliott, Scott",Neg,"4											28																					Depass																																								 3											28.2																					Robinson																																								 1											29																					Hegna																																								 2											28.9																					Walter",
"Minnes BS																				Baubonis & Shevik","Kansas FP																				Fry & Philippe","Henning, David",Neg,"3											27.8																					Baubonis																																								 4											27.7																					Shevik																																								 1											28.9																					Fry																																								 2											28.7																					Philippe",
"ConCol CS																				Clements & Shields","UMKC KM																				Kroger & Mitchell","Hingstman, David",Aff,"4											28.5																					Clements																																								 1											28.9																					Shields																																								 3											28.6																					Kroger																																								 2											28.7																					Mitchell",
"UMKC SS																				Schartz & Scott","Iowa GW																				Gartner & Wright","Montee, Andy",Aff,"1											28.4																					Schartz																																								 2											28.3																					Scott																																								 4											28.1																					Gartner																																								 3											28.2																					Wright",
"Kansas SW																				Schrag & Woodcock","KanCit PS																				Padgett & Sturm","Gordon, Malcolm",Aff,"3											27.9																					Schrag																																								 1											28.1																					Woodcock																																								 4											27.8																					Padgett																																								 2											28																					Sturm",
"MisSta OW																				O'Dell & Wicks","Iowa JA																				Jackson & Anderson","Bajorek, Benton",Aff,"1											28.8																					O'Dell																																								 2											28.6																					Wicks																																								 3											28.4																					Jackson																																								 4											28.3																					Anderson",
"KanCit GE																				Glanzman & Easley","LakCol LH																				Larson & Hahn","Hart, Andrew",Aff,"2											28.4																					Glanzman																																								 1											28.5																					Easley																																								 3											27.5																					Larson																																								 4											26.9																					Hahn",
"KanCit WU																				Willett & Unruh","MisSta BG																				Brower-Freeman & Grosch","Beier, Ian",Neg,"4											27.9																					Willett																																								 3											28																					Unruh																																								 1											28.7																					Brower																																								 2											28.4																					Grosch",
