Aff,Neg,Judging,Win
"Texas KS																				Kilpatrick & Stransky","Emory KL																				Klarman & Lowe","Hester, Michael																													Kennedy, Patrick																													Langr, Maddie","Neg																																																		Neg																																																									Aff"
"Kentucky RH																				Roman & Hampton","Emory KS																				Karthikeyan & Sigalos","Markoff, Andrew																													Repko, William																													Strauss, David","Neg																																																		Neg																																																		Neg"
"Northwestern MO																				McCarty & O'Brien","West Georgia MS																				Muhammad & Sharif","Harris, Scott																													Najor, Bruce																													Turner, John","Neg																																																		Neg																																																									Aff"
"Kentucky GN																				Grasse & Noparstak","Kansas BR																				Bell & Robinson","Hirn, Kevin																													Lundeen, Geoff																													Malsin, Mikaela","Aff																																																		Aff																																																		Aff"
"Wake Forest AS																				Athanasopoulos & Sugino","Harvard HS																				Herman & Sanjeev","Regnier, Jason																													Stevenson, Ron																													Whitmore, Whit","Neg																																																		Neg																																																		Neg"
"Wake Forest MS																				Mitchell & Shaw","Georgetown KL																				Knez & Louvis","Bricker, Brett																													Buntin, Jeff																													Reed, Andrea","Neg																																																		Neg																																																		Neg"
"Michigan MK																				Morgan & Krakoff","Kentucky GV																				Geldof & Vargason","Green, Justin																													Samuels, Phil																													Varda, Scott","Aff																																											Neg																																																									Aff"
"Michigan DM																				Donovan & Meyers-Levy","Michigan State TS																				Thur & Strong","Campbell, Melanie																													Herndon, James																													Mosley-Jensen, William","Aff																																																																							Neg																																																		Neg"
