Aff,Neg,Judging,Win
"Gonzaga DL																				DeGiovanni & Luther","Weber State GM																				Gaither & Morales","Brittenham, Austin																													Mills, Jordan																													Steffan, Mike","Neg																																																		Neg																																																		Neg"
"Wyoming CH																				Culver & Henman","Wyoming LT																				Talamantes & Lamb",BYE,
"Minnesota DL																				Dharmadhikari & Le","Gonzaga BJ																				Blaber & Johnson","Gunn, John																													Lee, Daniel																													Maghirang, Zach","Aff																																																		Aff																																																		Aff"
"Washington AH																				Avery & Hartman","Gonzaga BM																				Basler & McRoberts","Bess, Jeff																													Cram Helwich, David																													Struth, Matt","Neg																																																		Neg																																																		Neg"
