Aff,Neg,Judging,Win,Points/Ranks
"Missouri - Kansas City/Wichita State KR																				Kroger & Roy","Emporia State LS																				Lord & Simpson","Stout, Daniel",Aff,"28.7																					Kroger																													28.6																					Roy																													27.6																					Lord																													27.7																					Simpson"
"Emporia State JW																				Johnson & Wathke","Wichita State SW																			Sherrow & Wedel","Stanfield, Daniel",Neg,"28.3																					Johnson																													28																					Wathke																													28.5																					Sherrow																													28.6																					Wedel"
"Texas KS																				Khan & Sun","UT Dallas BS																				Bawany & Sanchez","Bonitto, Mia",Neg,"28.2																					Khan																													28																					Sun																													28.3																					Bawany																													28.1																					Sanchez"
"Missouri - Kansas City HM																				Hauschildt & Mitchell","Central Oklahoma CF																			Cauley & Flake","Coleman, Matt",Aff,"28.9																					Hauschildt																													28.7																					Mitchell																													28.6																					Cauley																													28.8																					Flake"
"Johnson County Community CU																				Coble & Uddin","Baylor CW																				Walberg & Conner","Morris, Eric",Neg,"27.7																					Coble																													27.9																					Uddin																													28.8																					Walberg																													27.8																					Conner"
