Aff,Neg,Judging,Win
"Kansas FW																				Fry & Walter","NYU DZ																				Dellamore & Zhan","Elliott, Scott																													Gonzalez, Joshua																													Vega, Matthew","Neg																																																		Neg																																																		Neg"
"Oklahoma SZ																				Smith & Zhou","Kansas KR																				Katz & Robb","McCullough, Hunter																													Stone, Corey																													Tews, Richard","Neg																																																		Neg																																																		Neg"
"Wichita State CW																				Crane & Welch","Trinity SY																				Sposeep & Yorko","Harris, Scott																													Leonardi, Chris																													Quinn, Colin","Aff																																											Neg																																																		Neg"
"North Texas CS																				Carroll & Sauceda","Texas BP																				Bleiweiss & Pabst","Baker, Will																													Bosch, Emily																													Lundeen, Geoff","Aff																																																		Aff																																																		Aff"
"Texas DJ																				Daniels & Jones","Wichita State SO																				Saunders & O'Donnell","Brennan, Eli																													Montee, Andy																													Russell, Jason","Neg																																																		Neg																																																		Neg"
"West Georgia CC																				Charles & Chan","Houston BT																				Bockmon & Tripp","Denney, Ashley																													Makuch, Flynn																													Richey, Kate","Aff																																																		Aff																																																		Aff"
"Central Oklahoma HS																				Hilligoss & Stidham","Kansas WS																				Woodcock & Schrag","Munday, Matt																													Osborn, Martin																													Robinson, Eric","Neg																													Aff																																																		Aff"
