Aff,Neg,Judging,Win
"Texas BP																				Bleiweiss & Pabst","Oklahoma SP																				Sanchez & Pickens","Manuel, Brian																													Smith, Jesse																													Stout, Daniel","Neg																													Aff																																																																							Neg"
"Weber State GT																				Gaither & Tippets","Texas SH																				Segura & Harun","Cooper, Deven																													Dunn, Izak																													Reid-Brinkley, Shanara","Aff																																																		Aff																																																		Aff"
"Binghamton BS																				Buttgereit & Smith","Gonzaga WS																				Weinhardt & Skoog","Cheek, Ryan																													Stroud, Micheal																													Weitz, Mike","Neg																																																		Neg																																																		Neg"
"Puget Sound QF																				Queirolo & Frank","George Mason BH																				Brown & Hansen","Brough, Taylor																													Myers, Andrew																													Thach, Lee","Aff																																											Neg																																																		Neg"
"Oklahoma PS																				Plange & Sebunya","Arizona State SR																				Ram & Suresh","Carroll, Darrian																													Koehle, Joe																													Vega, Matthew","Aff																																																		Aff																																																		Aff"
"Nevada Las Vegas KA																				Kezios & Aguilar","Cal State Fullerton GR																				Garcia & Ruano","Crossan, Ben																													Leeson-Schatz, Joe																													Schauer, Courtney","Aff																																																		Aff																																																		Aff"
"UC Berkeley OP																				Obuchi & Park","Stanford AS																				Alison & Simon","DiPiazza, Philip																													Sharif, Khalid																													Williams, Brittany","Neg																																																		Neg																																																		Neg"
"Binghamton AY																				Allan & Yan","Cal State Fullerton HJ																				Harris & Johnston","Dela Cruz, Liz																													Denney, Ashley																													Murillo, Gabe","Aff																																																		Aff																																																																							Neg"
