Aff,Neg,Judging,Win
"Nevada Las Vegas GB																				Gomez & Berrios","Arizona State FR																				Ferdowsian & Ram","Myers, Andrew																													Cooper, Deven																													Mills, Jordan","Aff																																																		Aff																																																		Aff"
"Gonzaga BE																				Basler & Elias","Weber State HR																				Hall & Rawle","Dunn, Izak																													Jallits, Matthew																													Saez, Grace","Neg																													Aff																																																		Aff"
