Aff,Neg,Judging,Win
"Northwestern BJ																				Byrne & Jain","Michigan State PB																				Pepper & Brown","Gonzalez, Joshua																													Kall, Aaron																													Koch, John","Neg																													Aff																																																		Aff"
"Michigan FT																				Franz & Taylor","Northwestern JW																				Jankovsky & Weideman","Najor, Bruce																													Stevenson, Ron																													Strong, Margaret","Neg																																																		Neg																																																		Neg"
