Aff,Neg,Judging,Win
"Concordia RS																				Reidle & Spindler","IL College SH																				Shahriari & Henderson","Beane, Eric																													Martinek, Daniel																													Turley, Alex","Neg																													Aff																																																		Aff"
"JCCC KC																				Keil & Choong","UTSA AM																				Alanis & McIntosh","Ford, Katie																													Keller, David																													Munday, Matt","Aff																																																		Aff																																																																							Neg"
