Aff,Neg,Judging,Win,Points/Ranks
"Binghamton HM																				Heed & Martin","Liberty MS																				McKerrick & Shultis","Steiner, Rebecca",Aff,"27.9																					Heed																													27.7																					Martin																													28.1																					McKerrick																													28																					Shultis"
"Mary Washington RR																				Rao & Rowles","Cornell KS																				Kabaria & Safer","Febrizio, Mark",Neg,"28.1																					Rao																													28																					Rowles																													28.3																					Kabaria																													28.6																					Safer"
"James Madison BE																				Bergstrom & Evans","Liberty BH																				Bishop & Hidalgo","Kimball, Judd",Neg,"27.4																					Bergstrom																													27.2																					Evans																													27.5																					Bishop																													27.3																					Hidalgo"
"George Mason CC																				Coon & Currier","James Madison JA																				Askari & Jarrell","Trujillo, Aaron",Aff,"29																					Coon																													29.1																					Currier																													28.4																					Jarrell																													28.5																					Askari"
"Binghamton HE																				Haugen & Ello","George Mason LM																				Lockhart & Miller","Santmyer, Katie",Neg,"27																					Haugen																													27.1																					Ello																													28.5																					Lockhart																													28																					Miller"
"Binghamton BG																				Boyes & Gopalakrishnan","Liberty SS																				Sargent & Sparks","Hadi, Erin",Aff,"27.8																					Boyes																													28.1																					Gopalakrishnan																													27.5																					Sargent																													27.4																					Sparks"
"Liberty JN																				Johnson & Nelson","West Virginia BH																				Hanni & Byxbee","Paqueo, Niccolo",Neg,"27.1																					Johnson																													27.3																					Nelson																													27.5																					Byxbee																													27.2																					Hanni"
"George Mason SF																				Shoja & Freeman","Clarion WV																				Verona & Welsh","McElhinny, Colin",Neg,"28.4																					Shoja																													28.3																					Freeman																													28.5																					Welsh																													28.6																					Verona"
"Liberty DE																				Daniels & Everhart","West Virginia AT																				Asch & Thompson","Kann, Sharon",Aff,"28.7																					Daniels																													28.8																					Everhart																													28.4																					Asch																													28.5																					Ben-Nakhi"
"Liberty GT																				Gulchuk & Thomas","Cornell SZ																				Salih & Zhou","Bauschard, Stefan",Aff,"29.5																					Gulchuk																													29.6																					Thomas																													28.5																					Salih																													28.6																					Zhou"
"Clarion CS																				Callenburg & Sangadzhieva","Liberty HM																				Harrington & Myers","Bosley, Jacob",Neg,"28.1																					Callenburg																													27.7																					Sangadzhieva																													28.3																					Harrington																													28.2																					Myers"
