Aff,Neg,Judging,Win
"Kansas FP																				Fry & Philippe","Iowa GW																				Gartner & Wright","Gordon, Malcolm																													Morris, Eric																													Simonson, Zach","Neg																													Aff																																																		Aff"
"MisSta BG																				Brower-Freeman & Grosch","Kansas HW																				Hegna & Walter","Hingstman, David																													Montee, Andy																													Vega, Matthew","Neg																																																		Neg																																																		Neg"
