Aff,Neg,Judging,Win
"Harvard HS																				Herman & Sanjeev","Emory KL																				Klarman & Lowe","Campbell, Melanie																													Harrigan, Casey																													Markoff, Andrew																													Repko, William																													Steiner, Rebecca","Aff																																																		Aff																																																		Aff																																																		Aff																																																		Aff"
"Kentucky GN																				Grasse & Noparstak","Michigan KM																				Krakoff & Morgan","Kelsie, Amber																													Lundberg, Chris																													Malsin, Mikaela																													Petersen, Mathew																													Weil, Stephen","Neg																																																		Neg																																																		Neg																																																		Neg																													Aff"
"Michigan State TS																				Thur & Strong","UC Berkeley MS																				Muppalla & Spurlock","Antonucci, Michael																													Buntin, Jeff																													Gannon, Seth																													Herndon, James																													Morris, Eric","Aff																																																		Aff																																																		Aff																																											Neg																																																									Aff"
"Northwestern MO																				McCarty & O'Brien","Baylor BZ																				Boor & Zoda","Fifelski, Kurt																													Garrett, Lincoln																													Hirn, Kevin																													Kennedy, Patrick																													Quigley, Dylan","Aff																																																																							Neg																													Aff																																																		Aff																																																		Aff"
