Aff,Neg,Judging,Win,Points/Ranks,Ranks
"Illinois Pecher & Herzing																				Pecher & Herzing","Southern Methodist Boyd & Madathil																				Boyd & Madathil","Reddick, Trevor",Neg,"3											28																					Pecher																																								 1											28.3																					Herzing																																								 4											27.9																					Boyd																																								 2											28.2																					Madathil",
"Illinois Hills & Phillips																				Hills & Phillips","Johnson County Community Choong & Keil																				Choong & Keil","Bunas, Shae",Aff,"1											29																					Hills																																								 3											28.7																					Phillips																																								 2											28.9																					Choong																																								 4											28.6																					Keil",
"Illinois Shahriari & Henderson																				Shahriari & Henderson","Southern Methodist Fitussi & Bolden																				Fitussi & Bolden","Denney, Ashley",Aff,"1											28																					Shahriari																																								 2											27.9																					Henderson																																								 4											27.7																					Fitussi																																								 3											27.8																					Bolden",
