Aff,Neg,Judging,Win,Points/Ranks,Ranks
"Miami HS																				Homeijer & Simmons","Indiana LL																				Lincourt & Little","Hamaker, Joe",Neg,"3											28.2																					Homeijer																																								 4											28																					Simmons																																								 1											28.6																					Lincourt																																								 2											28.5																					Little",
"Liberty MR																				Muldoon & Ritenour","Houston MB																				Montalvo & Bartling","Maurer, Samuel",Aff,"2											28.8																					Muldoon																																								 1											29																					Ritenour																																								 4											27.5																					Montalvo																																								 3											27.8																					Bartling",
"Samford BS																				Broadnax & Stem","George Mason PR																				Pedersen & Ruiz","Manchester, Jack",Neg,"3											28.6																					Broadnax																																								 4											28.5																					Stem																																								 1											29.1																					Pedersen																																								 2											29																					Ruiz",
"Boston College OM																				Ottum & Moyer","George Mason AH																				April & Heinlein","Quinn, Lee",Neg,"3											27.2																					Ottum																																								 4											27																					Moyer																																								 2											28																					April																																								 1											28.4																					Heinlein",
"Mary Washington MP																				Myers & Pietrowski","Liberty CH																				Carson & Hamilton","Webster Dunn, Christy",Neg,"4											27.4																					Myers																																								 3											27.5																					Pietrowski																																								 2											27.8																					Carson																																								 1											29																					Hamilton",
