Aff,Neg,Judging,Win
"Emory CR																				Cerny & Rawal","Southern California RW																				Rosenthal & Wang","Bricker, Brett																													Moczulski, Leah																													O'Gorman, Danielle","Neg																																																		Neg																													Aff"
"Wake Forest LM																				Logan & Marban","Michigan PJ																				Pujol & Jacobs","Butt, Neil																													Louvis, Ezra																													Lowe, Kristen","Neg																																																		Neg																																																		Neg"
