Aff,Neg,Judging,Win
"Wichita State SW																				Saunders & Welch","Missouri - Kansas City WK																				Kroger & Willett","Bricker, Brett																													Justice, Jacob																													Moore, Matthew","Aff																																																		Aff																																																		Aff"
