Aff,Neg,Judging,Win
"Central Florida SS																				Shoemaker & Swenson","Central Florida DT																				Dor & Tracy",BYE,
"Central Florida DI																				Davis & Irimia","Arizona State LM																				Liu & Machorro","Allen, Ben																													Herndon, Scott																													Jackson, Jalisa","Aff																																																		Aff																																																		Aff"
