Aff,Neg,Judging,Win
"Central Florida WU																				Wu & Uhlig","Boston College DW																				Dewhurst & Wong","Brovero, Adrienne																													Fifelski, Kurt																													Gramzinski, Logan","Neg																																																		Neg																																																		Neg"
