Aff,Neg,Judging,Win
"Harvard MS																				Midha & Sanjeev","Northwestern CE																				Callahan & Esman","Bricker, Brett																													Campbell, Melanie																													Erpenbach, Jackson																													Kirk, Justin																													Strong, Margaret","Neg																																																		Neg																													Aff																																																		Aff																																																		Aff"
"Baylor WZ																				Woods & Zoda","Oklahoma JW																				Juarez & White","Conklin, Elyse																													Crossan, Ben																													Eisenstadt, Michael																													Krakoff, Joe																													Rebrovick, Tripp","Neg																																																		Neg																																																		Neg																																																		Neg																																																		Neg"
"UC Berkeley GW																				Gray & Wimsatt","Kentucky BT																				Bannister & Trufanov","Bolman, Brad																													Paul, Jonathan																													Sigalos, Jason																													Solice, Maggie																													Weil, Stephen","Neg																													Aff																																																																							Neg																																																		Neg																																																		Neg"
"UC Berkeley MS																				Muppalla & Spurlock","Missouri - Kansas City AT																				Aaron & Thomas","Boor, Kanan																													Hampton, Jyleesa																													Leeson-Schatz, Joe																													Smith, Jesse																													Smith, Elijah","Aff																																																		Aff																																																		Aff																																																		Aff																																																		Aff"
"Wake Forest AS																				Athanasopoulos & Sugino","Kansas DR																				Delph & Robinson","Feldman, Jonah																													Kelsie, Amber																													Morgan, Will","Aff																																																		Aff																																																		Aff"
"Georgetown KL																				Knez & Louvis","Michigan DM																				Donovan & Meyers-Levy","Buntin, Jeff																													Garrett, Lincoln																													Grasse, Donald																													Malsin, Mikaela																													Petersen, Mathew","Aff																																																		Aff																																																		Aff																																																		Aff																																																		Aff"
"Rutgers-Newark NM																				Nave & Murphy","Emory GK																				Gazmararian & Karthikeyan","Chowdhury, Amrut																													Poapst, Jackie																													Starks, LaTonya","Neg																													Aff																																																																							Neg"
"George Mason BH																				Brown & Hansen","Rutgers-Newark CW																				Carrera & Wyche","Brough, Taylor																													Hagwood, Ben																													Montee, Andy																													Rippetoe, Samantha																													Whitley, Kevin","Neg																																																									Aff																																											Neg																																																		Neg																																																		Neg"
