Aff,Neg,Judging,Win
"Navy GG																				Gutierrez & German","Minnesota JS																				Johnson & Snoddy","Mathis, Erik																													Morris, Eric																													Whitmore, Whit","Aff																																											Neg																																																									Aff"
"Florida State HS																				Hartwig & Schulster","Vanderbilt JD																				James & Du","Crowe, Michael																													Awsare, Shree																													Galloway, Ryan","Neg																																																		Neg																													Aff"
"Wisconsin- Madison DP																				DeWet & Poissonnier","Samford WN																				Nikont & Windus","Brass, Oliver																													O'Gorman, Danielle																													Steiner, Rebecca","Neg																																																									Aff																																																		Aff"
"Minnesota JW																				Johnson & Welborn","Vanderbilt KK																				Kohlmaier & Kunte","Watson, Hays																													Roark, Collin																													Stewart, Clay","Aff																																											Neg																																																									Aff"
