Aff,Neg,Judging,Win
"UT Dallas SB																				Sanchez & Bawany","Johnson County Community SF																				Stockdale & Farris","Eisenstadt, Michael																													Justice, Jacob																													montee, andy","Neg																																																		Neg																																																		Neg"
