Aff,Neg,Judging,Win,Points/Ranks,Ranks
"CSU Northridge SM																				Scott & Morataya","Southwestern TB																				Tello & Bedolla","Montano, Frank",Neg,"4											28.3																					Scott																																								 3											28.4																					Morataya																																								 2											28.5																					Tello																																								 1											28.6																					Bedolla",
"Arizona State GF																				Green & Figueroa","Southern California WC																				Walters & Cohn-Aronoff","Saez, Grace",Neg,"2											28.4																					Green																																								 3											28.3																					Figueroa																																								 1											28.7																					Walters																																								 4											28																					Cohn-Aronoff",
"San Francisco State GB																				Gothelf & Bays","Fresno State BS																				Brown & Solis","Kephart III, John",Neg,"4											27.5																					Gothelf																																								 2											27.8																					Bays																																								 1											28																					Brown																																								 3											27.7																					Solis",
"CSU Northridge BL																				Baltazar-Flores & Luna","City College of San Francisco CB																				Comesena & Brylawski","Levin, Quinten",Neg,"3											28.5																					Baltazar-Flores																																								 4											28.4																					Luna																																								 1											28.8																					Comesena																																								 2											28.6																					Brylawski",
"CSU Northridge/Fresno State DH																				Dighiera & Hernandez","Utah State University Eastern VB																				Vanderspek & Barrezueta","Barquin, Joseph",Neg,"3											27.8																					Dighiera																																								 4											27.7																					Hernandez																																								 1											28																					Vanderspek																																								 2											27.9																					Barrezueta",
"CSU Northridge PG																				Powell & Ghanimian","United States Military GR																				Gallegos & Ruckman","Dunn, Izak",Aff,"2											28.5																					Powell																																								 3											28.2																					Ghanimian																																								 1											28.6																					Gallegos																																								 4											27.8																					Ruckman",
"CSU Northridge CO																				Canterbury & Ohanessian","San Francisco State WW																				Williams & Williams","Chotras, Peter",Aff,"1											28.3																					Canterbury																																								 4											28																					Ohanessian																																								 2											28.2																					Williams																																								 3											28.1																					Williams",
"CSU Northridge GM																				Gavadian & Mosesian","Southwestern DR																				Dibas & Roy","Shaheed, Aliyah",Neg,"4											29.5																					Gavadian																																								 3											29.6																					Mosesian																																								 2											29.7																					Dibas																																								 1											29.8																					Roy",
