Aff,Neg,Judging,Win
"George Mason BT																				Beck & Troxel","George Mason AV																				Alvarez & Vu",BYE,
"Florida SV																				Spicer & Van Buren","Binghamton MW																				Mendelson & Williamson","Chiri, Vida																													Landrum, Andrew																													Milton, Nate","Neg																																																		Neg																													Aff"
"George Mason RG																				Reddy & Guzman","Liberty AG																				Alvord & Green","Shook, Lindsey																													Miller, Ellie																													Steiner, Rebecca","Neg																																																		Neg																																																		Neg"
"George Mason AL																				Ahmed & Lauer","James Madison FS																				French & Sedhai","Meloche, Brad																													Schiess, Kaitlyn																													Watson, Hays","Aff																																																		Aff																																																		Aff"
