Aff,Neg,Judging,Win
"Wake Forest AS																				Athanasopoulos & Sugino","Michigan MK																				Morgan & Krakoff","Ard, Marquis																													Leonardi, Chris																													Matheson, Calum																													Reid-Brinkley, Shanara																													Varda, Scott","Neg																																																		Neg																																																		Neg																																																									Aff																																											Neg"
"Georgetown KL																				Knez & Louvis","Harvard SH																				Sanjeev & Herman","Buntin, Jeff																													Cram Helwich, David																													Mosley-Jensen, William																													Stahl, Greta																													Vellayappan, Arjun","Neg																																																		Neg																													Aff																																																																							Neg																																																		Neg"
"Michigan State ST																				Strong & Thur","Kentucky GN																				Grasse & Noparstak","Crunkilton, Cody																													Gannon, Seth																													Hardy, Aaron																													Lee, Peyton																													Malsin, Mikaela																													Paul, Jonathan																													Perkins, Dallas","Aff																																																		Aff																																																		Aff																																																		Aff																																																		Aff																																																		Aff																																																		Aff"
"Kansas BR																				Bell & Robinson","UC Berkeley SW																				Sergent-Leventhal & Wimsatt","Atchison, Jarrod																													Cram, Travis																													Gordon, Malcolm																													Hagwood, Ben																													Hirn, Kevin","Aff																																																																							Neg																																																		Neg																													Aff																																																		Aff"
