Aff,Neg,Judging,Win
"Gonzaga BM																				Basler & McRoberts","Weber State GM																				Gaither & Morales","Copenhaver, Roger																													Steffan, Mike																													Thoma, Austin","Neg																																																		Neg																																																		Neg"
"Minnesota DL																				Dharmadhikari & Le","Wyoming CH																				Culver & Henman","Frappier, Glen																													Guevara, Omar																													Stevenson, James","Aff																																																																							Neg																																																		Neg"
