Aff,Neg,Judging,Win,Points/Ranks
"UTSA RW																				Rakestraw & Woeppel","JCCC GH																				Gulley & Hopkins","Weitz, Mike",Neg,"28.1																					Rakestraw																													28.3																					Woeppel																													28.2																					Gulley																													28.5																					Hopkins"
"Houston PV																				Polkinghorne & Veeramachaneni","UNT JP																				Boop & Proal","Sciullo, Nick J.",Neg,"28																					Polkinghorne																													27.7																					Veeramachaneni																													28.1																					Jackson																													28.6																					Proal"
"Oklahoma WM																				Wall & Musapeta","Houston HS																				Hernandez & Sanders","Brennan, Eli",Aff,"29																					Wall																													28.6																					Musapeta																													28.5																					Hernandez																													28.9																					Sanders"
"Wichita DF																				Dean & Fleming","IL College HP																				Hills & Phillips","Turley, Alex",Aff,"28.6																					Dean																													28																					Fleming																													27.4																					Hills																													27.3																					Phillips"
"Emporia MW																				Monteith & Wathke","Houston PW																				Pham & Walton","Beier, Ian",Neg,"28.6																					Monteith																													28.4																					Wathke																													28.7																					Pham																													28.5																					Walton"
