Aff,Neg,Judging,Win
"Arizona State GS																				Green & Silber","Nevada Las Vegas BQ																				Bradley & Quintana","Stout, Daniel																													Denney, Ashley																													Lipton, Adam","Neg																																																		Neg																																																		Neg"
"Wisconsin- Madison PP																				Pitts & Poissonnier","Nevada Las Vegas LJ																				LeClaire-Vazquez & Jones","Revelins, Armands																													Kozak, Christopher																													Nave, Nicole","Neg																																																		Neg																																																									Aff"
