Aff,Neg,Judging,Win
"Kansas KR																				Katz & Robinson","Northwestern CE																				Callahan & Esman","Bolman, Brad																													Steiner, Rebecca																													Whitley, Kevin","Neg																																																									Aff																																																		Aff"
"Harvard MS																				Midha & Sanjeev","Wake Forest AD																				Athanasopoulos & Dean","Harris, Scott																													Chase, Allie																													Grasse, Donald","Neg																																																									Aff																																											Neg"
