Aff,Neg,Judging,Win
"George Mason BB																				Boyle & Blanton","Florida UD																				Ujaama & Dees","Edwards, Meagan																													Kelley, Brandon																													Najor, Bruce","Aff																																																		Aff																																																																							Neg"
"Liberty BC																				Bowles & Curry","Liberty MS																				Moore & Sheridan",BYE,
"Boston College MW																				Moyer & Wu","Binghamton DR																				De Los Santos & Rafael","Holguin, Alex																													Langr, Maddie																													Shook, Lindsey","Neg																																																		Neg																																																		Neg"
"Liberty CH																				Carson & Hamilton","Liberty CS																				Copeland & Schwab",BYE,
"George Mason RP																				Ruiz & Pedersen","James Madison DS																				Dimitrew & Smith","Katsulas, John																													Kimball, Judd																													Young, Kelly","Aff																																																		Aff																																																		Aff"
