Aff,Neg,Judging,Win,Points/Ranks
"Minnesota FK																				Fena & Kerner","Wayne State IM																				Matmanivong & Ibrahim","Fifelski, Kurt",Neg,"29																					Fena																													28																					Kerner																													28.5																					Matmanivong																													28.7																					Ibrahim"
"Indiana KT																				Kalyan & NONE","Michigan ZP																				Zhu & Pinsky","Repko, William",Neg,"28.2																					Kalyan																																																					-1 NONE				28.1																					Zhu																													28																					Pinsky"
