Aff,Neg,Judging,Win
"UC Berkeley MS																				Muppalla & Spurlock","Baylor BZ																				Boor & Zoda","Green, Justin																													Murillo, Gabe																													Weil, Stephen","Aff																																																		Aff																																																		Aff"
"Trinity RS																				Rothenbaum & Solice","Wake Forest AS																				Athanasopoulos & Sugino","Cram, Travis																													Hirn, Kevin																													Kennedy, Sean","Aff																																																																							Neg																																																		Neg"
"Emory KS																				Karthikeyan & Sigalos","Kentucky HR																				Hampton & Roman","Campbell, Melanie																													Crunkilton, Cody																													Repko, William","Aff																																																		Aff																																																		Aff"
"Northwestern MO																				McCarty & O'Brien","Georgetown KL																				Knez & Louvis","Arnett, David																													Cram Helwich, David																													Moczulski, Leah","Neg																																																		Neg																																																		Neg"
"Michigan State ST																				Strong & Thur","UC Berkeley SW																				Sergent-Leventhal & Wimsatt","Lastovica, Kyle																													Mosley-Jensen, William																													Strange, Ken","Aff																																											Neg																																																									Aff"
"Michigan KM																				Krakoff & Morgan","Texas KS																				Kilpatrick & Stransky","Baez, Kristiana																													Dunn, Izak																													Turner, John","Aff																																																		Aff																																																		Aff"
"Kentucky GN																				Grasse & Noparstak","Kansas Ca																				Bhatla & Carey","Gannon, Seth																													Strauss, David																													Watson, Hays","Aff																																																		Aff																																																		Aff"
"Emory KL																				Klarman & Lowe","Vermont BL																				Brough & Lee","Reed, J.V.																													Regnier, Jason																													Watts, Nick","Neg																																																		Neg																																																		Neg"
