Aff,Neg,Judging,Win,Points/Ranks
"Minnesota FS																				Feleke & Snoddy","Mary Washington LS																				Lewis & Stackhouse","Sandoz, Sandoz",Neg,"27.3																					Feleke																													27																					Snoddy																													29																					Lewis																													28.6																					Stackhouse"
"Vanderbilt KK																				Kohlmaier & Kenigsberg","Michigan PR																				Petrowski & Rogers","Stewart, Clay",Aff,"28.3																					Kohlmaier																													28																					Kenigsberg																													27.9																					Petrowski																													27.6																					Rogers"
"Emory FL																				Forman & Lewis","Minnesota KA																				Kostelny & Asirvatham","Brovero, Adrienne",Aff,"28.8																					Forman																													28.3																					Lewis																													28.2																					Kostelny																													28.5																					Asirvatham"
"Michigan SS																				Shah & Shelton","Georgia BR																				Boyce & Rice","Hiland, Al",Neg,"28.8																					Shah																													28.7																					Shelton																													29.4																					Boyce																													29.3																					Rice"
"Emory HR																				Haas & Reed-Guevara","Georgia AR																				Agarwal & Ramanan","Cram Helwich, David",Neg,"28.6																					Haas																													28.5																					Reed-Guevara																													28.7																					Agrawal																													28.9																					Ramanan"
"Georgia SW																				Stupek & White","Samford BD																				Bennie & Davis","Lee, Edward",Neg,"28.9																					Stupek																													28																					White																													28.8																					Bennie																													28.2																					Davis"
"Emory BG																				Baker & Gazmararian","Georgia State HN																				Hanks & Nails","Walters, Heather",Aff,"28.3																					Baker																													28.4																					Gazmararian																													28.2																					Hanks																													28.1																					Nails"
"Emory GM																				Gupta & Marcus","Georgia State HL																				Hussein & Leonard","Taylor, Terrell",Aff,"28.8																					Gupta																													28.9																					Marcus																													28.2																					Hussein																													28.3																					Leonard"
"Vanderbilt SG																				Shirkhodaie & Gill","Missouri State HO																				Hamaker & O'Dell","Zaikowski, Jonathan",Aff,"28.4																					Shirkhodaie																													28.3																					Gill																													28.2																					Hamaker																													28.1																					O'Dell"
"Michigan DM																				Donovan & Meyers-Levy","Missouri State CR																				Cole & Russo","Bauschard, Stefan",Aff,"29.1																					Donovan																													29																					Meyers-Levy																													28.7																					Cole																													28.9																					Russo"
"Mary Washington CW																				Coon & Wimberly","Navy MR																				Mueller & Roach","Herndon, James",Neg,"28.6																					Coon																													28.7																					Wimberly																													28.9																					Mueller																													28.8																					Roach"
"Michigan KP																				Keenan & Peilen","Missouri State FW																				Fortner & Wicks","Murray, Steven",Aff,"28.8																					Keenan																													28.3																					Peilen																													27																					Fortner																													27.5																					Wicks"
