Aff,Neg,Judging,Win
"Liberty BW																				Blow & Washburn","Miami IP																				Ivanova & Puodzius","Morris, Eric																													Steiner, Rebecca																													Walters, Heather","Aff																																																																							Neg																													Aff"
"George Mason CL																				Clarke & Lisik","Cornell KK																				Kelly & Knight","Bauschard, Stefan																													Benedict, Brendan																													Herndon, Scott","Aff																																																		Aff																																																		Aff"
"Liberty DW																				Dabney & Wierschem","George Mason HY																				Hansen & Youngquist","Glass, Robert																													Mathis, Erik																													Struth, Matt","Neg																																																									Aff																																																		Aff"
