Aff,Neg,Judging,Win,Points/Ranks
"Navy SG																				Swain & German","Washington/Minnesota YK																				Yang & Kowal","Zive, Joshua",Aff,"27.4																					Swain																													27.7																					German																													27.3																					Yang																													27.5																					Kowal"
"Navy PY																				Psichas & Yu","George Mason GR																				Guzman & Reddy","Wullschleger, Austin",Aff,"28.2																					Psichas																													28.5																					Yu																													28																					Guzman																													28.3																					Reddy"
"Boston College CO																				Champagne & Ottum","Washington BS																				Braun & Strand","Milton, Nate",Neg,"27.7																					Champagne																													27.5																					Ottum																													27.8																					Braun																													27.6																					Strand"
"Wake Forest AY																				Autlwetse & Ye","Liberty GS																				Grimes & Stewart","Lyle, Jim",Neg,"27.5																					Autlwetse																													28.3																					Ye																													28																					Grimes																													28.5																					Stewart"
"Miami LP																				Li & Pu","George Mason KK																				Kim & Kazangian","Tews, Richard",Neg,"28.1																					Li																													28																					Pu																													28.3																					Kazangian																													28.2																					Kim"
"Mary Washington BW																				Bernard & Williams","George Mason VM																				Velez & Morrison","Katsulas, John",Aff,"27.6																					Bernard																													28.2																					Williams																													27.8																					Velez																													27.7																					Morrison"
"Liberty PE																				Parish & Emile","George Mason LB																				Biggs & Ludwig","McElhinny, Colin",Neg,"28.3																					Parish																													28.1																					Emile																													28.2																					Ludwig																													28.4																					Biggs"
"George Mason ZA																				Zhao & Alvarez","Liberty AG																				Alvord & Green","Herndon, Scott",Neg,"27.7																					Zhao																													28.5																					Alvarez																													28.3																					Alvord																													29																					Green"
"George Mason LA																				Lauer & Ahmed","Liberty BM																				Barnett & Macumber","Waldinger, Patrick",Aff,"28.8																					Lauer																													28.6																					Ahmed																													28.3																					Barnett																													28.7																					Macumber"
"George Mason TB																				Troxel & Beck","Liberty AB																				Allison & Barnett","Brass, Oliver",Aff,"27.9																					Troxel																													28.5																					Beck																													28.1																					Allison																													28																					Barnett"
"George Mason ZS																				Zafar & Silva","James Madison BL																				Besecky & Lee","Langr, Maddie",Aff,"28.4																					Zafar																													28.5																					Silva																													28.2																					Besecky																													28.3																					Lee"
"Miami KK																				Kardys & Kozloski","George Mason WS																				Ward & Saverio","Landrum, Andrew",Aff,"27.8																					Kardys																													28																					Kozloski																													27.9																					Ward																													27.7																					Saverio"
