Aff,Neg,Judging,Win
"Michigan KM																				Krakoff & Morgan","Vermont LB																				Brough & Lee","Ard, Marquis																													Bhattacharjee, Risha																													Watts, Nick","Aff																																																		Aff																																																		Aff"
"Michigan State TS																				Strong & Thur","Rutgers-Newark NM																				Murphy & Nave","Antonucci, Michael																													Evans, Ignacio																													Kennedy, Patrick","Aff																																											Neg																																																									Aff"
"Northwestern MO																				McCarty & O'Brien","Southern California SS																				Saiedian & Sharma","Bricker, Brett																													Campbell, Melanie																													Smelko, William","Neg																																																		Neg																																																		Neg"
"Harvard HS																				Herman & Sanjeev","Wake Forest AS																				Athanasopoulos & Sugino","Hirn, Kevin																													Miles, Alex																													Rollins, Joel","Aff																																																		Aff																																																		Aff"
"UC Berkeley MS																				Muppalla & Spurlock","Georgetown KL																				Knez & Louvis","Buntin, Jeff																													Mosley-Jensen, William																													Weil, Stephen","Neg																																																		Neg																																																		Neg"
"UC Berkeley SW																				Sergent-Leventhal & Wimsatt","Trinity RS																				Rothenbaum & Solice","Cram, Travis																													Harrigan, Casey																													Quigley, Dylan","Aff																																																		Aff																																																		Aff"
"Emory KS																				Karthikeyan & Sigalos","Texas KS																				Kilpatrick & Stransky","Pointer, Steve																													Strange, Ken																													Suo, Michael","Aff																																																		Aff																																																		Aff"
"Liberty BC																				Byram & Chiri","Kansas BR																				Bell & Robinson","Cooper, Deven																													Green, LaToya																													Reid-Brinkley, Shanara","Aff																																																		Aff																																																																							Neg"
