Aff,Neg,Judging,Win
"Emory FG																				Forman & Gazmararian","Kansas KR																				Katz & Robinson","Brennan, Eli																													Shook, Lindsey																													Vargason, Ava","Neg																																																		Neg																																																		Neg"
