Aff,Neg,Judging,Win
"Michigan MK																				Morgan & Krakoff","Kansas BR																				Bell & Robinson","Ard, Marquis																													Bolman, Brad																													Green, Justin																													Matheson, Calum																													Reid-Brinkley, Shanara","Aff																																											Neg																																																		Neg																																																		Neg																																																		Neg"
"Harvard SH																				Sanjeev & Herman","Michigan State ST																				Strong & Thur","Cram Helwich, David																													Crunkilton, Cody																													Harris, Scott																													Justice, Jacob																													Paul, Jonathan","Neg																													Aff																																																		Aff																																																		Aff																																																																							Neg"
