Aff,Neg,Judging,Win,Points/Ranks
"Cal State Fullerton DH																				De La Rosa & Hewko","Arizona State MF																				Morris & Figueroa","Taylor, Rylee",Neg,"28																					De La Rosa																													27.7																					Hewko																													28.2																					Morris																													28.8																					Figueroa"
"San Francisco State LH																				LoBuono Gonzalez & Homara","CSU - Northridge TM																				Tarasyuk & Montenegro","Rizk, Michael",Neg,"28																					LoBuono Gonzalez																													28.1																					Homara																													28.6																					Tarasyuk																													27.9																					Montenegro"
"CSU - Northridge LN																				Latimer & Nunez","Nevada Las Vegas FT																				Frazee & Thymianos","Pregman, Will",Aff,"27.9																					Latimer																													28																					Nunez																													27.8																					Frazee																													27.5																					Thymianos"
"Southwestern SR																				Sanders & Reyes","Weber State FJ																				frederick & Johnson","Voth, Ben",Neg,"27.6																					Sanders																													27.1																					Reyes																													28.5																					frederick																													28.7																					Johnson"
"Southern Methodist LW																				Lucci & Wolf","CSU - Northridge SC																				Sadek & Cravens","Thoma, Austin",Aff,"28.1																					Lucci																													27.5																					Wolf																													27.8																					Sadek																													27.7																					Cravens"
"Arizona State KS																				Kapadia & Sadhwani","San Francisco State LT																				Lewis & Tripp","Hall, Crystal",Aff,"28.2																					Kapadia																													28.7																					Sadhwani																													28																					Lewis																													29																					Tripp"
"Cal State Fullerton MP																				mota & Perez","Houston BC																				Bartling & Cooper","Evans, Ignacio",Neg,"28.5																					mota																													28.3																					Perez																													28.6																					Bartling																													28.8																					Cooper"
"Weber State BS																				Bosen & Stephens","Southwestern GS																				Gomez & Sanchez","Begum, Amena",Neg,"27.5																					Bosen																													27.6																					Stephens																													28.1																					Gomez																													28.2																					Sanchez"
