Aff,Neg,Judging,Win,Points/Ranks,Ranks
"Florida Callaghan & Kizito																				Callaghan & Kizito","UT Dallas Kapoor & Baez																				Kapoor & Baez","Keller, David",Neg,"4											29.2																					Callaghan																																								 2											29.4																					Kizito																																								 3											29.3																					Kapoor																																								 1											29.6																					Baez",
"Kansas State Rowe & Griffin																				Rowe & Griffin","UT Dallas Gilbert & Rizvi																				Gilbert & Rizvi","McFarland, Ryan",Neg,"4											28																					Rowe																																								 3											28.1																					Griffin																																								 1											28.7																					Gilbert																																								 2											28.5																					Rizvi",
"Oklahoma VanHeteren & Nollert																				VanHeteren & Nollert","Missouri - Kansas City Jutt & Hauschildt																				Jutt & Hauschildt","Malone, Ryan",Neg,"4											27.8																					VanHeteren																																								 2											28.2																					Nollert																																								 3											28.1																					Jutt																																								 1											28.3																					Hauschildt",
"UT San Antonio Rakestraw & Woeppel																				Rakestraw & Woeppel","Johnson County Community Gulley & Vaughan																				Gulley & Vaughan","Bankey, Brendon",Aff,"2											28.5																					Rakestraw																																								 1											28.7																					Woeppel																																								 4											28																					Gulley																																								 3											28.2																					Vaughan",
"Towson Gillespie & Underdue																				Gillespie & Underdue","UT Dallas Vera & Doyle																				Vera & Doyle","Sciullo, Nick J.",Neg,"3											28.4																					Gillespie																																								 2											28.5																					Underdue																																								 1											28.7																					Vera																																								 4											27.7																					Doyle",
"UT Dallas Sanchez & Sanchez																				Sanchez & Sanchez","Kansas Boyce & Garcia																				Boyce & Garcia","Voth, Ben",Neg,"3											27.7																					Sanchez																																								 2											27.8																					Sanchez																																								 1											28.1																					Boyce																																								 4											27.6																					Garcia",
"Johnson County Community Engelbert & Singleton																				Engelbert & Singleton","Oklahoma Musapeta & Hurtado																				Musapeta & Hurtado","Astacio, Carlos",Aff,"4											28.1																					Engelbert																																								 1											29																					Singleton																																								 3											28.3																					Musapeta																																								 2											28.4																					Hurtado",
"Oklahoma Wall & Shelton																				Wall & Shelton","Florida Alexis & Shukla																				Alexis & Shukla","Johnson, Willie",Aff,"1											28.3																					Wall																																								 2											28																					Skelton																																								 4											27.8																					Alexis																																								 3											27.9																					Shukla",
