Aff,Neg,Judging,Win,Points/Ranks,Ranks
"Arizona State MV																				Machorro & Vinson","San Francisco State GP																				Guzman & Perez","Thomas, Erika",Aff,"2											28.3																					Machorro																																								 1											28.5																					Vinson																																								 3											28.2																					Guzman																																								 4											28.1																					Perez",
"Cal State Fullerton CS																				Clark Villanueva & Stolarski","Weber State HS																				Hall & Shoell","Brownlow, Allison",Neg,"3											28																					Clark Villanueva																																								 1											29																					Stolarski																																								 4											27.6																					Legionaires																																								 2											28.8																					Shoell",
"Cal State Fullerton HW																				Haney & Willett","Arizona State HQ																				Hobbs & Quint","Holley, Sierra",Neg,"3											28.7																					Haney																																								 4											28.6																					Willett																																								 2											28.8																					Hobbs																																								 1											28.9																					Quint",
"SDSU CK																				Cureton & Kupersmid","Weber StateFresno SL																				Levin & Sanchez","Doty, Kendra",Neg,"4											27.9																					Cureton																																								 3											28																					Kupersmid																																								 2											28.4																					Sanchez																																								 1											28.6																					Levin",
"Arizona State RB																				Brody & Redman","CSU Northridge AB																				Aceves & Barbalace","Thach, Lee",Aff,"4											27.7																					Redman																																								 2											28																					Brody																																								 3											27.8																					Aceves																																								 1											28.2																					Barbalace",
"Southwestern College LS																				Lopez & Stylez","San Francisco State SM																				Shaheed & Murray","Garcia, Mariela",Aff,"4											29.1																					Lopez																																								 3											29.2																					Stylez																																								 1											29.4																					Shaheed																																								 2											29.3																					Murray",
"Weber State VR																				Raso & Veeder","San Francisco State CR																				Carey & Raiford","Cooper, Deven",Neg,"2											28.4																					Veeder																																								 4											28.2																					Raso																																								 3											28.3																					Carey																																								 1											28.6																					Raiford",
"CSU Northridge CR																				Cable & Ramos","Cal State Fullerton BC																				Bugrova & Cabrera","Iberri-Shea, Danny",Aff,"1											28																					Cable																																								 2											27																					Ramos																																								 3											26																					Bugrova																																								 4											25																					Cabrera",
