Aff,Neg,Judging,Win
Oklaho LM																				Leonardi & Masterson,EmpSta SW																				Smith & Wash,"Cooper, Deven																													Grandpre, Lawrence																													Montee, Andy",Neg																																																		Neg																													Aff
UWG ZZ																				Davis & Feliciano,Texas FS																				Fitz & Stolte,"Antonucci, Michael																													Ewing, Jack																													Schultz, James",Aff																																																		Aff																																																		Aff
