Aff,Neg,Judging,Win
"Michigan SG																				Shelton & Goldschlag","Northwestern KL																				Kohli & Lim","Wunderlich, Carly																													Gliniecki, Tom																													Roark, Collin","Neg																																																		Neg																																																		Neg"
"Emory FL																				Forman & Lewis","Emory HR																				Haas & Reed-Guevara",BYE,
