Aff,Neg,Judging,Win,Points/Ranks
"Kansas State GL																				Griffin & Leyba","Kansas BF																				Bajwa & Fry","montee, andy",Neg,"28.3																					Griffin																													28.4																					Leyba																													29																					Bajwa																													28.9																					Fry"
"Kansas City Kansas CC OR																				O'Connor & Rose","UT Dallas BS																				Baez & Sanchez","Loghry, Chris",Neg,"28.8																					O'Connor																													29																					Rose																													29.2																					Baez																													28.7																					Sanchez"
"Missouri - Kansas City SK																				Scott & Kroger","Kansas HC																				Henry & Crater","Schauer, Courtney",Neg,"29																					Scott																													28.8																					Kroger																													29.1																					Henry																													28.9																					Crater"
"Missouri - Kansas City HJ																				Hauschildt & Jutt","Kansas GS																				Glasscock & Sosalla-Bahr","DiPiazza, Philip",Aff,"28.5																					Hauschildt																													28.8																					Jutt																													28.6																					Glasscock																													28.7																					Sosalla-Bahr"
"Kansas City Kansas CC WW																				Willett & Williams","Johnson County Community ES																				Engelbert & Singleton","Eisenstadt, Michael",Neg,"29																					Willett																													29.2																					Williams																													29.1																					Engelbert																													29.3																					Singleton"
"Missouri - Kansas City MS																				Mitchell & Schartz","Kansas WS																				Woodcock & Schrag","Taylor, James",Neg,"28.8																					Mitchell																													28.9																					Schartz																													29.1																					Woodcock																													29																					Schrag"
"UT Dallas Sa																				Bawany & Sanchez","Washington BT																				Bellis & Taute","Bankey, Brendon",Neg,"28.4																					Bawany																													28.5																					Sanchez																													28.7																					Bellis																													28.1																					Taute"
"UT Dallas GV																				Gilbert & Vera","Kansas TS																				Thomas & Schroeder","Sternhagen, Fred",Neg,"28.1																					Gilbert																													28.5																					Vera																													28.3																					Thomas																													28.6																					Schroeder"
"Emporia State MW																				Monteith & Wathke","Kansas FP																				Fort & Philippe","Loehr, Jacob",Aff,"28.4																					Monteith																													28.3																					Wathke																													28.2																					Fort																													28.1																					Philippe"
"Concordia College GN																				Gartner & Nolan","UT San Antonio WR																				Woeppel & Rodriguez","Chase, Allie",Aff,"28.6																					Gartner																													28.5																					Nolan																													28.4																					Woeppel																													28.2																					Rodriguez"
