Aff,Neg,Judging,Win
"Liberty AM																				Acevedo & Muldoon","Navy RY																				Rinker & Yard","Hussein, Nadia																													Koch, John																													Malone, Ryan","Aff																																																		Aff																																																																							Neg"
"Navy BS																				Bauer & Shea","Liberty RS																				Ritenour & Schwab","Conklin, Elyse																													Leonard, Rashard																													Mapes, Megan","Neg																																																		Neg																																																		Neg"
