Aff,Neg,Judging,Win
"Michigan KM																				Krakoff & Morgan","UC Berkeley MS																				Muppalla & Spurlock","Green, Justin																													Campbell, Melanie																													Cram Helwich, David","Aff																																											Neg																																																									Aff"
"Wake Forest AS																				Athanasopoulos & Sugino","Vermont BL																				Brough & Lee","Regnier, Jason																													Bolman, Brad																													Hagwood, Ben","Aff																																																		Aff																																											Neg"
