Aff,Neg,Judging,Win
"Minnesota AK																				Asirvatham & Kostelny","George Mason BO																				Brown & Oliver","Herndon, Scott																													Stewart, Clay																													Taylor, Terrell","Neg																													Aff																																																																							Neg"
"Emory FL																				Forman & Lowe","UT Dallas LO																				Loehr & Ogbuli","Buntin, Jeff																													Gannon, Seth																													Kimball, Judd","Aff																																																		Aff																																																		Aff"
"Emory KG																				Karthikeyan & Gazmararian","Northwestern EM																				Esman & McCarty","Lastovica, Kyle																													McCleary, Patrick																													Strange, Ken","Aff																																																		Aff																																																																							Neg"
"Harvard HS																				Herman & Sanjeev","George Mason KK																				Kaye & Kwon","Hall, Michael																													Holland, John																													Reed, Andrea","Aff																																																		Aff																																																		Aff"
