Aff,Neg,Judging,Win
"Oklahoma JW																				Juarez & White","Harvard MS																				Midha & Sanjeev","Bankey, Brendon																													Harris, Scott																													Hirn, Kevin","Neg																													Aff																																																																							Neg"
"Kansas BC																				Birzer & Cook","Kansas HW																				Hegna & Walter",BYE,
