Aff,Neg,Judging,Win
"Michigan State PB																				Pepper & Brown","Michigan RL																				Rogers & Love","Chebrolu, Rishi																													Gonzalez, Joshua																													Koch, John","Aff																																																		Aff																																																		Aff"
"Pittsburgh RL																				Ramanna & Lee","Northwestern BJ																				Byrne & Jain","DeLong, Brian																													Kall, Aaron																													Strong, Margaret","Neg																																																		Neg																																																		Neg"
"Vanderbilt RJ																				Remiker & James","Michigan FT																				Franz & Taylor","English, Eric																													Glass, Robert																													Smale, Bee","Neg																																																		Neg																																																									Aff"
"Northwestern JW																				Jankovsky & Weideman","Michigan State BS																				Brill & Scullion","Butt, Neil																													Meloche, Brad																													Meyers-Levy, Dustin","Aff																																																		Aff																																																		Aff"
