Aff,Neg,Judging,Win,Points/Ranks
"Vanderbilt SC																				Spingarn & Cohon","Wayne State AW																				Anton & Williams","Mapes, Megan",Neg,"27.7																					Spingarn																													27.8																					Cohon																													28.6																					Anton																													28.3																					Williams"
"Northern Iowa BF																				Berg & Folkers","Vanderbilt MK																				Markovich & Kenigsberg","Nagel, Jeff",Aff,"28.7																					Berg																													28.2																					Folkers																													28.3																					Markovich																													28.4																					Kenigsberg"
"Vanderbilt GK																				Gill & Kohlmaier","Michigan MP																				Mercado & Petrowski","Sciullo, Nick J.",Neg,"28																					Gill																													28.3																					Kohlmaier																													28.5																					Mercado																													27.9																					Petrowski"
