Aff,Neg,Judging,Win
"WicSta OS																				O'Donnell & Saunders","WicSta CW																				Crane & Welch",BYE,
"Mis- TF																				Fisher & Turner","Kansas KR																				Katz & Robb","Bunas, Shae																													Kersch, Brian																													Petit, Louie","Neg																																																		Neg																																																		Neg"
"CenOkl HS																				Hilligoss & Stidham","Oklaho ZS																				Smith & Zhou","Bricker, Brett																													Kirk, Justin																													Robinson, Eric","Aff																																																		Aff																																																		Aff"
"UTDal BF																				Ballard & Flanagan","KanSta MS																				Mays & Smith","Justice, Jacob																													Mapes, Megan																													Maurer, Samuel","Aff																																																		Aff																																																																							Neg"
