Aff,Neg,Judging,Win
"Baylor WW																				Walberg & Wong","Mis- JS																				Jutt & Scott","Schauer, Courtney																													Harris, Scott																													Stout, Daniel","Aff																																																																							Neg																													Aff"
"Baylor GC																				Graham & Conner","Baylor RW																				Ramsey & Wilson",BYE,
