Aff,Neg,Judging,Win
"Kansas BP																				Bashaw & Philippe","Texas DS																				Dikeman & Sun","Regnier, Jason																													Sciullo, Nick J.																													Zhan, Bobby","Neg																																																									Aff																																																		Aff"
"Emporia State MW																				Monteith & Wathke","UT Dallas BS																				Bawany & Sanchez","Harris, Scott																													Mapes, Megan																													Quinn, Colin","Aff																																											Neg																																																		Neg"
"NYU DS																				Dalton & Szczechowski","NYU BC																				Booth & Choi",BYE,
