Aff,Neg,Judging,Win
"Concordia College DR																				Depass & Robinson","Kansas KR																				Katz & Robb","Makuch, Flynn																													McFarland, Ryan																													Stout, Daniel","Aff																																											Neg																																																									Aff"
"Wichita State CW																				Crane & Welch","Kansas HW																				Hegna & Walter","Regnier, Jason																													Garcia-Lugo, Juan																													Vega, Matthew","Aff																																																		Aff																																											Neg"
