Aff,Neg,Judging,Win
"Michigan State TS																				Strong & Thur","Northwestern MO																				McCarty & O'Brien","Paul, Jonathan																													Ehrlich, Miranda																													Petersen, Mathew","Aff																																																																							Neg																													Aff"
"Rutgers-Newark NM																				Murphy & Nave","UC Berkeley SW																				Sergent-Leventhal & Wimsatt","Antonucci, Michael																													Stanfield, Daniel																													Steiner, Rebecca","Neg																																																		Neg																																																									Aff"
