Aff,Neg,Judging,Win
"George Mason BH																				Brown & Hansen","West Virginia BC																				Baker & Colón","Evans, Ignacio																													Green, LaToya																													Ridley, Sean","Neg																																																		Neg																													Aff"
"Washington ET																				Elizondo & Thomas","Wichita State DR																				Dean & Roy","Bunas, Shae																													Lundeen, Geoff																													Spring, Sarah","Aff																																																		Aff																																																		Aff"
